Parafia pod wezwaniem Świętych Apostołów Piotra i Pawła	http://beszowa2.awardspace.com/	Beszowa	Beszowa 26	28-232 Łubnice	http://colaska.pl/index/parafia/id/169	 21.11561268568039,50.41679370869848
Parafia pod wezwaniem Św. Maksymiliana Marii Kolbego		Bezledy	Bezledy 42	11-222 Bezledy	http://colaska.pl/index/parafia/id/170	,
Parafia pod wezwaniem Narodzenia Najświętszej Maryi Panny		Bezmiechowa Górna	Bezmiechowa Górna 13	38-600 Lesko	http://colaska.pl/index/parafia/id/171	,
Parafia pod wezwaniem Zesłania Świętego Ducha	http://www.pocieszna-gorka.czestochowa.opoka.org.pl/	Bęczkowice	Bęczkowice 31	97-351 Trzepnica	http://colaska.pl/index/parafia/id/172	19.7166395187378,51.1958584465538
Parafia pod wezwaniem Świętego Jana z Dukli	http://www.kielce.opoka.org.pl/?mod=parish&id=134	Bęczków	Bęczków 193	26-008 Górno	http://colaska.pl/index/parafia/id/173	20.8041099,50.8822601
Parafia pod wezwaniem św.Antoniego z Padwy		Będargowo		74-260 Pełczyce	http://colaska.pl/index/parafia/id/174	,
Parafia pod wezwaniem Najświętszej Maryi Panny Królowej Świata		Będkowice	Będkowice 143	32-089 Wielka Wieś	http://colaska.pl/index/parafia/id/175	19.8118896,50.1535057
Parafia pod wezwaniem Narodzenia Najświętszej Maryi Panny		Będków	ul. Parkowa 5	97-319 Będków	http://colaska.pl/index/parafia/id/176	,
Parafia pod wezwaniem Świętego Jacka		Będziemyśl	Będziemyśl 174	39-127 Będziemyśl	http://colaska.pl/index/parafia/id/177	21.471093,50.33589
Parafia pod wezwaniem Błogosławionego Honorata Koźmińskiego		Będzin	ul. M. Konopnickiej 11 a	42-506 Będzin-Grodziec	http://colaska.pl/index/parafia/id/178	19.0801138,50.3554376
Parafia pod wezwaniem Nawiedzenia Najświętszej Maryi Panny		Będzin	ul. 9 Maja 2	42-500 Będzin	http://colaska.pl/index/parafia/id/179	19.1137696,50.319906
Parafia pod wezwaniem Najświętszego Serca Pana Jezusa		Będzin	Al. Kołłątaja 101	42-500 Będzin	http://colaska.pl/index/parafia/id/180	19.1510876,50.3236109
Parafia pod wezwaniem Świętego Alberta Chmielowskiego 	http://www.brat-albert.pl/	Będzin	ul. św. Brata Alberta 38	42-500 Będzin	http://colaska.pl/index/parafia/id/181	19.1418877,50.3191935
Parafia pod wezwaniem Św. Barbary		Będzin	Koszelew 1	42-500 Będzin	http://colaska.pl/index/parafia/id/182	 19.158064126968384,50.32297057734977
Parafia pod wezwaniem Świętej Jadwigi Śląskiej 	http://www.jadwiga.wiara.org.pl/	Będzin	ul. Bursztynowa 17	42-500 Będzin	http://colaska.pl/index/parafia/id/183	19.1234377087371,50.33037272036
Parafia pod wezwaniem Świętego Jana Chrzciciela 	http://www.chrzciciel.bedzin.pl/oglpar.php	Będzin	ul. Podjazie 1	42-500 Będzin	http://colaska.pl/index/parafia/id/184	19.1300639,50.3176497
Parafia pod wezwaniem Trójcy Przenajświętszej 	http://www.parafia.bedzin.pl/	Będzin	ul. Plebańska 2	42-500 Będzin	http://colaska.pl/index/parafia/id/185	19.1302617,50.3265235
<a href="/files/pictures/186/1.jpg" alt="colaska.pl" title="Parafia pod wezwaniem Niepokalanego Poczęcia Najświętszej Maryi Panny" rel="prettyPhoto[pp_gal]"><img src="/files/pictures/186/m1.jpg" class="mainImage radius"/></a>Parafia pod wezwaniem Niepokalanego Poczęcia Najświętszej Maryi Panny		Będzin	ul. Pokoju 28	42-504 Będzin-Łagisza	http://colaska.pl/index/parafia/id/186	 19.140243530273438,50.354281540838365
Parafia pod wezwaniem Św. Katarzyny		Będzin	ul. Wolności 295	42-570 Będzin-Grodziec	http://colaska.pl/index/parafia/id/187	19.091777,50.3479063
Parafia pod wezwaniem św.Izydora Oracza		Biadki		63-745 Biadki	http://colaska.pl/index/parafia/id/188	 17.552719116210938,51.66659318427356
Parafia pod wezwaniem Najświętszego Serca Pana Jezusa	http://www.biadoliny.diecezja.tarnow.pl	Biadoliny	Biadoliny Radłowskie 283	32-828 Biadoliny Szlacheckie	http://colaska.pl/index/parafia/id/189	20.7602541503296,49.9942094087955
Parafia pod wezwaniem Przemienienia Pańskiego		Biała	Biała	59-225 Chojnów	http://colaska.pl/index/parafia/id/190	,
Parafia pod wezwaniem Św. Apostołów Piotra i Pawła		Biała	ul. Kościelna 30	95-001 Biała k/Zgierza	http://colaska.pl/index/parafia/id/191	,
Parafia pod wezwaniem Świętej Jadwigi Śląskiej	http://parafia.starabiala.pl/	Biała	Biała 64	09-411 Biała	http://colaska.pl/index/parafia/id/192	 19.649371057748795,52.610253617478804
Parafia pod wezwaniem Św. Piotra w Okowach		Biała	Biała 14b	98-350 Biała k/Wielunia	http://colaska.pl/index/parafia/id/193	18.4492608904839,51.2661778486456
Parafia pod wezwaniem Wniebowzięcia NMP	http://www.diecezja.opole.pl/parafie/?numer=2&sekcja=parafie_search	Biała	ul. 1 Maja 8	48-210 Biała	http://colaska.pl/index/parafia/id/194	17.6590633392334,50.3860917735806
Parafia pod wezwaniem Świętego Mikołaja Biskupa	http://mikolajwalcz.pl	Wałcz	ul. Papieża Jana XXIII 13	78-600 Wałcz	http://colaska.pl/index/parafia/id/195	16.467154,53.269795
Parafia pod wezwaniem Świętego Stanisława Biskupa Męczennika	http://www.biala.salezjanie.pl/	Biała Górna	ul. Kościelna 2	42-125 Kamyk	http://colaska.pl/index/parafia/id/196	,
Parafia pod wezwaniem Matki Bożej Różańcowej	http://www.ecclesia.org.pl/arz/biala.htm	Biała Niżna	Biała Niżna 394	33-330 Grybów	http://colaska.pl/index/parafia/id/197	20.9371785,49.6271561
Parafia pod wezwaniem Św. Jana Ewangelisty	http://www.janewangelista.xt.pl	Biała Nyska	ul. Kamienna 5	48-351 Biała Nyska	http://colaska.pl/index/parafia/id/198	17.3220501,50.4628921
Parafia pod wezwaniem Św. Andrzeja Boboli		Biała Piska	ul. M. Konopnickiej 3a	12-230 Biała Piska	http://colaska.pl/index/parafia/id/199	22.06075,53.608847
Parafia pod wezwaniem bł.Honorata Koźmińskiego	http://www.parafia-honorata.pl	Biała Podlaska	ul. Terebelska 50 A	21-500 Biała Podlaska	http://colaska.pl/index/parafia/id/200	23.1113725,52.0432508
Parafia pod wezwaniem Chrystusa Miłosiernego		Biała Podlaska	ul. kard. S. Wyszyńskiego (53)55	21-500 Biała Podlaska	http://colaska.pl/index/parafia/id/201	23.147858,52.0260468
Parafia pod wezwaniem Narodzenia Najświętszej Maryi Panny 	http://parafianabrzeskiej.pl/	Biała Podlaska	ul. Brzeska 33 a	21-500 Biała Podlaska	http://colaska.pl/index/parafia/id/202	23.1249751,52.0349197
Parafia pod wezwaniem Św. Kazimierza Królewicza	http://www.parafiawojskowa.pl/	Biała Podlaska	ul. Dokudowska 17	21-500 Biała Podlaska	http://colaska.pl/index/parafia/id/203	23.1293275,52.0192215
Parafia pod wezwaniem Wniebowzięcia Najświętszej Maryi Panny		Biała Podlaska	ul. Długa 1	21-500 Biała Podlaska	http://colaska.pl/index/parafia/id/204	23.121818,52.0176192
Parafia pod wezwaniem Świętej Anny 	http://www.diecezja.siedlce.pl/id.php?i=41&parafia=27	Biała Podlaska	ul. Warszawska 3 a	21-500 Biała Podlaska	http://colaska.pl/index/parafia/id/205	23.1167844,52.0327765
Parafia pod wezwaniem św.Wojciecha		Biała Rawska		96-230 Biała Rawska	http://colaska.pl/index/parafia/id/206	20.4721641540527,51.8057192572102
Parafia pod wezwaniem Św. Jana Chrzciciela		Biała Szlachecka	Biała Szlachecka 28	98-332 Rząśnia	http://colaska.pl/index/parafia/id/207	,
Parafia pod wezwaniem Św. Jana Chrzciciela		Białaczów	ul. Kościelna32	26-307 Białaczów	http://colaska.pl/index/parafia/id/208	 20.29471457004547,51.30061304532
Parafia pod wezwaniem Św. Stanisława Biskupa i Męczennika		Białaszewo	ul. Kopernika 25	19-212 Białaszewo	http://colaska.pl/index/parafia/id/209	,
Parafia pod wezwaniem Wszystkich Świętych		Białcz Stary	Białcz Stary 17	64-030 Śmigiel	http://colaska.pl/index/parafia/id/210	,
Parafia pod wezwaniem Chrystusa Dobrego Pasterza 	http://www.diecezja.byd.pl/page.php?nid=183&lng=0	Białe Błota	ul. Czerska	86-005 Białe Błota	http://colaska.pl/index/parafia/id/211	17.9137659072876,53.0948487133993
Parafia pod wezwaniem Św. Tymoteusza		Białężyn	Białężyn 47	62-095 Murowana Goślina	http://colaska.pl/index/parafia/id/212	,
Parafia pod wezwaniem Podwyższenia Krzyża Świętego		Białka	Białka k.Lublina	21-020 Białka k/Lublina	http://colaska.pl/index/parafia/id/213	22.9561237,51.2241954
Parafia pod wezwaniem Matki Bożej Królowej Rodzin		Białka Górna	Białka Górna 504	34-220 Maków Podhalański	http://colaska.pl/index/parafia/id/214	,
Parafia pod wezwaniem św.Apostołów Szymona i Judy Ta	http://www.spisz.iq.pl/region/bialka/parafia/#adres	Białka Tatrzańska	ul. Środkowa 183	34-405 Białka Tatrzańska	http://colaska.pl/index/parafia/id/215	20.1058882,49.3890372
Parafia pod wezwaniem św.Andrzeja Boboli		Białków		66-630 Cybinka	http://colaska.pl/index/parafia/id/216	,
Parafia pod wezwaniem Św. Stanisława Biskupa i Męczennika		Białków Kościelny	Białków 10	62-604 Kościelec Kolski	http://colaska.pl/index/parafia/id/217	18.5788889,52.1633333
Parafia pod wezwaniem Bł. Karoliny Kózkówny		Białobrzegi	ul. Wczasowa 24	05-127 Białobrzegi	http://colaska.pl/index/parafia/id/218	21.0640613,52.4501947
Parafia pod wezwaniem Najświętszego Serca Pana Jezusa		Białobrzegi	Białobrzegi 30	37-114 Białobrzegi	http://colaska.pl/index/parafia/id/219	,
Parafia pod wezwaniem Świętej Trójcy	http://parafia-bialobrzegi.pl/	Białobrzegi Radomskie	ul. Krakowska 25	26-800 Białobrzegi Radomskie	http://colaska.pl/index/parafia/id/220	20.9533517417298,51.6510776234198
Parafia pod wezwaniem Narodzenia Najświętszej Maryi Panny 	http://www.nmp.bialogard.koszalin.opoka.org.pl/	Białogard	ul. Najświętszej Maryi Panny 17	78-200 Białogard	http://colaska.pl/index/parafia/id/221	15.991563,54.005079
Parafia pod wezwaniem Najświętszego Serca Pana Jezusa		Białogard	ul. Dąbrowszczaków 5	78-200 Białogard	http://colaska.pl/index/parafia/id/222	15.990346,54.008704
Parafia pod wezwaniem Świętej Jadwigi Królowej 	http://www.jadwiga.koszalin.opoka.org.pl/	Białogard	ul. Świdwińska 3a	78-200 Białogard	http://colaska.pl/index/parafia/id/223	15.98354,54.004611
Parafia pod wezwaniem Św. Jana Chrzciciela		Białogarda	Białogarda 21	84-352 Wicko	http://colaska.pl/index/parafia/id/224	,
Parafia pod wezwaniem Wniebowzięcia Najświętszej Maryi Panny		Białogóra	ul. Szkolna 5	84-113 Wierzchucino k/Lęborka	http://colaska.pl/index/parafia/id/225	,
Parafia pod wezwaniem Wniebowzięcia Najświętszej Maryi Panny		Białogórzyno	ul. Białogórzyno 14	78-200 Białogórzyno	http://colaska.pl/index/parafia/id/227	,
Parafia pod wezwaniem MB Bolesnej		Białołęka		67-221 Białołęka	http://colaska.pl/index/parafia/id/230	,
Parafia pod wezwaniem Matki Bożej Częstochowskiej		Białopole	ul. Chełmska 2 A	22-135 Białopole	http://colaska.pl/index/parafia/id/231	,
Parafia pod wezwaniem Świętego Franciszka z Asyżu	http://www.franciszekwalcz.pl/	Wałcz	ul. Wojska Polskiego 76	78-600 Wałcz	http://colaska.pl/index/parafia/id/232	16.4882783,53.2784479
Parafia pod wezwaniem Przemienienia Pańskiego	http://web.diecezja.wloclawek.pl/parafia/PrzemPanskiego_Bialotarsk/	Białotarsk	Białotarsk 45	09-500 Gostynin	http://colaska.pl/index/parafia/id/233	19.3134215,52.4408346
Parafia pod wezwaniem św.Teresy od Dzieciątka Jezus		Białowieża		17-320 Białowieża	http://colaska.pl/index/parafia/id/234	23.8739562034607,52.7002849145687
Parafia pod wezwaniem św.Jakuba Apostoła		Białuty		13-240 Iłowo-Osada	http://colaska.pl/index/parafia/id/235	,
Parafia pod wezwaniem Narodzenia NMP		Biały Bór		78-425 Biały Bór	http://colaska.pl/index/parafia/id/236	16.833886390625,53.898257885432
Parafia pod wezwaniem NMP Królowej		Biały Bór		78-425 Biały Bór	http://colaska.pl/index/parafia/id/237	16.8418908119202,53.9021890511814
Parafia pod wezwaniem Matki Bożej Królowej Aniołów		Biały Dunajec	ul. Jana Pawła II 202	34-425 Biały Dunajec	http://colaska.pl/index/parafia/id/238	20.0615365,49.3998861
Parafia pod wezwaniem Św. Mikołaja Biskupa Wyznawcy		Biały Kościół	Biały Kościół 33	32-089 Wielka Wieś	http://colaska.pl/index/parafia/id/239	 19.8295658826828,50.16802689562678
Parafia pod wezwaniem św.Wawrzyńca		Białynin		96-130 Głuchów	http://colaska.pl/index/parafia/id/241	,
Parafia pod wezwaniem Błogosławionej Bolesławy Lament		Białystok	ul. M. Dąbrowskiej 3	15-702 Białystok	http://colaska.pl/index/parafia/id/242	23.1173285,53.0963005
Parafia pod wezwaniem Chrystusa Króla 	http://www.parafiachk.republika.pl/	Białystok	ul. K. Ciołkowskiego 4	15-545 Białystok	http://colaska.pl/index/parafia/id/243	23.1891383,53.1172967
Parafia pod wezwaniem Chrystusa Zbawiciela		Białystok		15-174 Białystok	http://colaska.pl/index/parafia/id/244	,
Parafia pod wezwaniem Ducha Świętego		Białystok		15-207 Białystok	http://colaska.pl/index/parafia/id/245	23.1953358650208,53.1312725262497
Parafia pod wezwaniem Matki Bożej Fatimskiej		Białystok	ul. Kraszewskiego 15 B	15-024 Białystok	http://colaska.pl/index/parafia/id/246	 23.173066824674606,53.13696900542977
Parafia pod wezwaniem Miłosierdzia Bożego 	http://www.milosierdzie.bialystok.opoka.org.pl/	Białystok	ul. Radzymińska 1	15-863 Białystok	http://colaska.pl/index/parafia/id/247	23.15499,53.1450796
Parafia pod wezwaniem Niepokalanego Serca Maryi i Matki Bożej Ostrobramskiej 	http://www.dojlidynsm.pl/	Białystok	ul. ks. S. Suchowolca 27	15-565 Białystok	http://colaska.pl/index/parafia/id/248	23.2095452,53.1105455
Parafia pod wezwaniem Najświętszej Maryi Panny Królowej Rodzin 	http://www.krrodzin.webd.pl/index/news.php	Białystok	ul. Najświętszej Maryi Panny Królowej Rodzin 6	15-684 Białystok	http://colaska.pl/index/parafia/id/249	23.1688403,53.1324886
Parafia pod wezwaniem Najświętszej Maryi Panny Matki Kościoła 	http://www.matkakosciola.pl/	Białystok	ul. Pogodna 63	15-365 Białystok	http://colaska.pl/index/parafia/id/250	23.1364150984252,53.1136914488213
Parafia pod wezwaniem Najświętszej Maryi Panny Nieustającej Pomocy 	http://www.wyzyny.bialystok.opoka.org.pl/	Białystok	ul. Biebrzańska 43	15-161 Białystok	http://colaska.pl/index/parafia/id/251	23.2213308,53.1656016
Parafia pod wezwaniem Najświętszego Serca Jezusa 	http://www.nsj.bialystok.pl/	Białystok	ul. R. Traugutta 25	15-145 Białystok	http://colaska.pl/index/parafia/id/252	23.1865044,53.1408116
Parafia pod wezwaniem Przemienienia Pańskiego 	http://www.przemienienie.bialystok.opoka.org.pl/	Białystok	ul. Klepacka	15-634 Białystok	http://colaska.pl/index/parafia/id/253	23.0867881,53.1130443
Parafia pod wezwaniem Świętego Andrzeja Boboli Kapłana Męczennika 	http://www.abobola.aplus.pl/	Białystok	ul. św. Andrzeja Boboli 49 a	15-649 Białystok	http://colaska.pl/index/parafia/id/254	23.0851588,53.1274691
Parafia pod wezwaniem Świętej Jadwigi Królowej 	http://www.jadwiga.bialystok.opoka.org.pl/	Białystok	ul. Słonecznikowa 8	15-664 Białystok	http://colaska.pl/index/parafia/id/255	 23.101576566696167,53.12558172977388
Parafia pod wezwaniem św.Jerzego		Białystok		15-325 Białystok	http://colaska.pl/index/parafia/id/256	,
Parafia pod wezwaniem Świętego Józefa Oblubieńca Najświętszej Maryi Panny		Białystok	ul. Piastowska 2	15-207 Białystok	http://colaska.pl/index/parafia/id/257	23.2210068758545,53.1332965676735
Parafia pod wezwaniem Świętego Karola Boromeusza 	http://www.karol.bialystok.opoka.org.pl/	Białystok	ul. K. Pułaskiego 94	15-338 Białystok 5	http://colaska.pl/index/parafia/id/258	23.120504,53.1091795
Parafia pod wezwaniem Świętego Kazimierza Królewicza 	http://www.sw-kazimierz.bialystok.opoka.org.pl/	Białystok	ul. św. Kazimierza 2	15-817 Białystok	http://colaska.pl/index/parafia/id/259	 23.122693598270416,53.14984605723301
Parafia pod wezwaniem Świętego Krzysztofa 	http://www.archibial.pl/parafie.php?par=106	Białystok	ul. Polna 4	15-697 Białystok	http://colaska.pl/index/parafia/id/260	23.1114073,53.169557
Parafia pod wezwaniem św.Maksymiliana Marii Kolbego		Białystok		15-077 Białystok	http://colaska.pl/index/parafia/id/261	23.1889629364014,53.1603198909856
Parafia pod wezwaniem Świętego Rocha 	http://www.swroch.bialystok.opoka.org.pl/	Białystok	ul. ks. A. Abramowicza 1	15-872 Białystok	http://colaska.pl/index/parafia/id/262	 23.14495861530304,53.13460200085023
Parafia pod wezwaniem Świętej Rodziny		Białystok	ul. Ogrodowa 2a	15-011 Białystok	http://colaska.pl/index/parafia/id/263	23.1660808,53.1380679
Parafia pod wezwaniem Świętego Stanisława Biskupa Męczennika 	http://www.stanislaw.bialystok.opoka.org.pl/	Białystok	ul. Wiadukt 2 b	15-327 Białystok	http://colaska.pl/index/parafia/id/264	23.1299445,53.0989403
Parafia pod wezwaniem św.Wojciecha		Białystok		15-077 Białystok	http://colaska.pl/index/parafia/id/265	23.1738111376762,53.130229699129
Parafia pod wezwaniem Wniebowzięcia Najświętszej Maryi Panny 	http://www.katedrabialostocka.pl	Białystok	ul. Kościelna 2	15-087 Białystok	http://colaska.pl/index/parafia/id/266	23.1646251,53.132828
Parafia pod wezwaniem Zmartwychwstania Pańskiego		Białystok		15-762 Białystok	http://colaska.pl/index/parafia/id/267	 23.10477375984192,53.14184098777067
Parafia pod wezwaniem Zwiastowania Najświętszej Maryi Panny 	http://znmp.prv.pl/	Białystok	ul. W. Raginisa 8	15-161 Białystok	http://colaska.pl/index/parafia/id/268	23.1933212,53.1533123
Parafia pod wezwaniem Matki Bożej Nieustającej Pomocy		Bibice	Bibice 56	32-087 Zielonki	http://colaska.pl/index/parafia/id/269	19.9262381,50.133176
Parafia pod wezwaniem św.Apostołów Piotra i Pawła		Bidziny		27-532 Wojciechowice	http://colaska.pl/index/parafia/id/270	,
Parafia pod wezwaniem Narodzenia Najświętszej Maryi Panny	http://www.archidiecezja.pl/php/index.php?s=74&pdid=264&l=pl	Biechowo	Biechowo 12	62-320 Miłosław	http://colaska.pl/index/parafia/id/271	17.5144259,52.2005507
Parafia pod wezwaniem Wszystkich Świętych		Biechów	Pacanów	28-133 Pacanów	http://colaska.pl/index/parafia/id/272	21.0395321,50.3694937
Parafia pod wezwaniem Bożego Ciała	http://www.fara.biecz.pl 	Biecz		38-340 Biecz	http://colaska.pl/index/parafia/id/273	21.24707794399,49.7311814770789
Parafia pod wezwaniem Św. Warzyńca		Biedrusko	ul. Powstańców Wlkp. 1(21)9	62-003 Biedrusko	http://colaska.pl/index/parafia/id/275	16.9446616,52.54109
Parafia pod wezwaniem Św. Antoniego Padewskiego		Biedrzychowice	Biedrzychowice 90	59-811 Biedrzychowice	http://colaska.pl/index/parafia/id/276	15.3820063,51.0402254
Parafia pod wezwaniem Wniebowzięcia Najświętszej Maryi Panny		Biedrzychowice	Biedrzychowice 117	48-256 Biedrzychowice	http://colaska.pl/index/parafia/id/277	,
Parafia pod wezwaniem Świętego Krzyża		Bieganowo	Bieganowo 14	62-305 Sokolniki k/Wrześni	http://colaska.pl/index/parafia/id/278	17.7067826,52.261434
Parafia pod wezwaniem Opieki NMP		Bielanka		38-314 Łosie	http://colaska.pl/index/parafia/id/279	,
Parafia pod wezwaniem Świętego Macieja Apostoła	http://www.bielany.bielsko.opoka.org.pl/	Bielany	ul. Solna 2	32-651 Nowa Wieś	http://colaska.pl/index/parafia/id/280	 19.203165471553802,49.938350330932124
Parafia pod wezwaniem św.Andrzeja Apostoła		Bielany Wrocławskie		55-040 Kobierzyce	http://colaska.pl/index/parafia/id/281	17.237548828125,51.1793429792893
Parafia pod wezwaniem Ducha Świętego		Bielawa	ul. Słowiańska 21	58-260 Bielawa	http://colaska.pl/index/parafia/id/282	16.6588777,50.7249779
Parafia pod wezwaniem Wniebowzięcia Najświętszej Maryi Panny	http://www.bielawa.archidiecezja.wroc.pl/	Bielawa	ul. Wolności 130	58-260 Bielawa	http://colaska.pl/index/parafia/id/283	16.6168204,50.6866105
Parafia pod wezwaniem Nawiedzenia Najświętszej Maryi Panny		Bielawy	ul. Kościelna 8	99-423 Bielawy	http://colaska.pl/index/parafia/id/284	 19.654347896575928,52.07503928029988
Parafia pod wezwaniem MB Anielskiej		Bielcza		32-824 Bielcza	http://colaska.pl/index/parafia/id/285	,
Parafia pod wezwaniem Matki Boskiej Pocieszenia		Bielewo	Bielewo	64-010 Krzywiń	http://colaska.pl/index/parafia/id/286	 16.935106962919235,51.95105978902734
